"","D-Sas4_1","D-Sas4_2","D-Sas4_3","D-Ssas6_1","D-Ssas6_2","D-Ssas6_3","SakOE_1","SakOE_2","SakOE_3","w67WT_1","w67WT_2","w67WT_3","OregonRWT_1","OregonRWT_2","OregonRWT_3"
"1629285_at",9.18640632,9.408795556,8.796802904,9.431049196,9.567383412,9.34977526,9.026090737,8.999372154,8.989478951,8.768206203,8.817504524,8.686503501,8.905099663,9.003319414,8.933498866
"1625564_at",6.712498166,7.124200071,6.75097747,6.957818063,6.947223474,6.840459078,5.81466975,5.758715717,5.732447971,6.865903427,7.087250226,6.92852487,6.71992481,6.786903255,6.951389282
"1637532_s_at",10.95697531,10.97162705,10.88295722,10.52423855,10.3993924,10.4331792,10.30163208,10.32350744,10.30962563,10.90449632,10.72901704,10.88158768,10.90993432,10.91428914,10.8742949
"1632855_at",6.579704993,6.627737686,6.326414617,6.496264077,6.353608808,6.272320732,7.049501333,6.737973247,6.778716677,6.505476728,6.248085315,6.572024807,6.430176502,6.14958364,6.281534893
"1634601_at",9.449769352,9.310008493,9.42783688,8.944493019,8.907544291,8.986583348,9.397724834,9.509891283,9.48935415,8.91678275,8.733308306,8.846120748,9.057264111,8.824249018,8.824697245
"1630916_at",10.69084537,10.49973505,10.72197263,10.79927785,10.82934756,10.70419471,10.39945485,10.31702589,10.35325015,10.7012314,10.5758118,10.60223085,10.57433902,10.55219478,10.50370231
"1624984_at",6.979538399,7.121056875,6.929693581,7.405835184,7.346479535,7.594010465,7.390387346,7.415942636,7.37956165,7.403614289,7.188986748,7.385354354,7.093048777,7.159191104,7.281577185
"1636353_s_at",5.407344527,4.361174295,4.306885986,3.61537943,3.566075785,3.505895755,4.78346727,5.055718079,4.908835715,4.697380704,4.31730631,4.421050762,3.910149765,3.843711756,4.163678101
"1633861_at",8.642188,8.748547441,8.650742816,8.52243598,8.386454642,8.51417486,8.050571199,7.917679741,7.89979682,8.361524742,8.368619849,8.589542368,8.323745671,8.398261634,8.375064843
"1626721_at",5.958132062,6.44758869,6.848617558,6.061318063,5.981408094,6.051643954,5.485653759,4.992828301,5.195352473,6.244626835,6.115679252,6.403419033,5.387712309,5.357218719,5.426815205
"1636870_at",6.460347162,6.662625709,6.514216832,6.482409239,6.360820161,6.415178591,6.14139056,6.175840795,6.074014608,6.347768544,6.718472655,6.401614955,6.466236105,6.433710164,6.553781569
"1641304_s_at",10.48256456,10.21999713,10.30692198,10.61217568,10.70232973,10.30857942,10.98968635,11.09985843,11.20265092,10.72908643,10.70278919,10.3559502,10.39200188,10.68068989,10.47533399
"1638727_at",12.0878913,11.84327442,12.10766619,12.25785699,12.16572205,12.24835152,11.92123033,11.79093657,11.78551834,11.93070413,11.86155959,11.8279047,11.89100661,11.85725835,11.68891486
"1637428_a_at",12.43550894,12.50583414,12.56100695,12.26492387,12.35730221,12.34281558,11.73583147,11.76886523,11.84160261,12.39016753,12.44690151,12.53404993,12.4102197,12.36040551,12.33342711
"1628505_at",5.040053228,5.027323609,5.040053228,4.805645346,4.801070143,4.79769278,5.143902253,5.143659313,5.00323494,5.024807282,5.065689733,5.045457306,5.164909529,5.165056628,5.165056628
"1633770_at",4.669911837,4.710151094,4.750179732,4.353559245,4.190653895,4.26048683,3.954692864,3.622978653,3.851501534,4.68696512,4.694505769,4.698235292,4.20704754,4.248503985,4.248503985
"1638463_at",6.619894145,6.684209915,6.823468674,6.594055637,6.25809923,6.504818457,6.471313663,6.456009883,6.196464673,6.670855565,6.665297744,6.556238897,6.502125479,6.576616629,6.355859088
"1638682_a_at",10.03681261,10.10860489,10.11732411,9.978047226,10.08059195,9.693730535,10.00307091,9.800817248,9.775023092,10.07560875,9.918892657,9.749183742,9.742206446,9.655339278,9.679198425
"1632418_s_at",9.188074056,8.518872292,9.050080759,9.595758103,9.245200182,8.892770347,8.574367652,8.744575688,8.760328634,9.013664477,8.689266151,8.709603951,8.869918747,8.877637434,8.642576519
"1625738_at",7.562016055,6.561086231,7.009231677,7.513246856,7.852182902,7.448969879,8.410980178,8.64973245,8.944462814,7.739841482,7.470773991,7.594637616,7.981612693,7.736584815,7.654655942
"1638309_at",10.94474555,10.16880868,10.34883152,10.49050938,10.72849648,10.41495289,10.95714976,11.15765009,11.32149597,10.82954121,10.59020423,10.89680312,10.43465809,10.49728966,10.62170264
"1634167_a_at",5.747671591,6.23853309,5.956967587,5.704874942,5.673698844,5.638684401,6.087670416,6.344641462,6.428951734,5.74094235,5.690837131,5.698130959,5.742257664,5.768213705,5.677842614
"1639607_at",8.418905022,8.3859797,8.562826682,8.681364769,8.639189348,8.669084987,8.662790941,8.692809845,8.652506494,8.329061016,8.474247785,8.512854767,8.275474439,8.234954315,8.323187449
"1637076_at",5.758559171,5.899715398,6.23069194,6.126447118,5.69019163,5.795811312,6.595333468,6.705776442,6.477811463,6.205975005,5.647300048,5.852991179,5.787249585,5.841475214,5.981965365
"1627657_at",3.602157006,3.850698046,3.703608274,3.028973062,3.006241957,3.059895747,2.607299274,2.818200113,2.818211605,3.236827,3.602157006,3.583129054,3.85855626,3.676449013,3.613968463
"1625728_at",7.449029983,7.389903252,7.521250252,7.823707804,7.781313998,7.833182178,7.887721475,7.9443052,7.859305615,7.754683206,7.610652871,7.651687115,7.697722918,7.510933123,7.499857273
"1635104_s_at",11.46019078,11.42680635,11.51382297,11.85431636,11.93850854,11.97538303,11.74688078,11.87766727,11.95310101,11.41372765,11.31200631,11.41602485,11.20942731,11.35746416,11.24121289
"1624746_at",3.78295859,3.768873304,4.160206434,3.138909242,3.265768557,3.381759113,3.678003751,3.829799809,3.862554601,4.037637475,3.654582684,4.010133601,3.90886421,3.191570762,3.154059477
"1628722_at",8.108714584,7.991681026,8.062085054,8.274084433,7.908997805,8.112414645,7.876742747,7.931210291,7.981711744,8.442188751,8.308867219,8.324653349,8.077004785,8.183141032,8.26615218
"1631183_at",9.28833624,8.62003249,8.694762575,8.880522197,9.020586865,8.746214012,9.072721843,9.13558905,9.198292028,9.024408082,8.969438633,8.777677165,8.687524527,8.856556855,8.839764439
"1636540_at",7.738677272,7.687893815,7.819394345,8.022230574,7.608307267,7.687106591,7.501147673,7.491190523,7.51676415,7.674041454,7.719847775,7.825386265,7.785312948,7.768400467,7.833325383
"1630457_s_at",7.375684715,7.430659891,7.565215812,7.330907654,7.292762921,7.319365861,6.825924757,6.909188078,7.123614358,7.321662579,7.443439413,7.368489988,6.995486665,7.104079378,6.933862855
"1633534_s_at",8.009373729,6.969315409,7.941620105,8.988248155,8.64082554,8.304924808,7.554551209,7.615157319,7.310468785,8.245906499,7.852136575,7.983952421,7.731850494,8.078900211,7.789213653
"1629421_at",5.317243658,5.658119362,5.673419543,6.003239307,5.927345764,6.048063409,5.87075491,5.843136046,5.819648148,5.950138588,6.452497229,6.07021384,5.734880082,5.58601928,5.459232585
"1639975_at",5.779295843,5.740512397,5.890748552,6.281127717,6.121921352,6.143398011,6.039432772,5.607842052,5.938728936,6.226530388,6.289810282,6.585031484,6.221288934,6.135302135,6.580353008
"1638009_s_at",7.96677234,8.115810668,7.946148562,7.755617261,7.721704301,7.651751097,8.021620673,7.745406651,7.924157948,8.051581004,8.133439064,8.056351905,7.891714029,7.799726945,7.891660615
"1635566_s_at",6.829772157,6.666674197,6.849472471,6.146907197,6.028457455,6.401341897,6.291607488,6.436204341,6.339706963,6.497865534,6.389742026,6.527735811,6.629448103,6.524546004,6.343667725
"1624277_at",6.480592197,6.660099462,6.679137682,6.164468095,6.115568776,6.476696954,6.297203172,6.686314104,6.600231262,6.624169975,6.560431249,7.196332688,6.669127278,6.888927835,7.024833575
"1641287_at",3.476220295,3.644982951,3.471298029,4.47279182,4.031025758,4.472033557,5.272538777,4.975670399,5.043152379,3.918366846,3.86726272,3.851991676,3.511474577,3.326378897,3.295949609
"1632839_a_at",8.128383986,8.148144712,8.338379795,7.576196118,7.781078163,7.733729182,8.148259486,7.965658167,8.041668299,7.875367882,8.042021169,7.985770394,7.961439154,7.824789329,7.795470272
"1627645_at",9.571140866,9.398742606,9.47703255,9.615125545,9.681444747,9.623835925,9.282715108,9.081166384,9.27723011,9.708673474,9.575127941,9.957837573,9.816429656,9.613218268,9.732509996
"1638886_at",7.865994982,7.793677285,7.772000829,7.862373982,7.73588765,7.781425187,8.14162133,8.207708716,8.137612593,7.93875079,8.22145587,8.050149888,7.814096782,7.867315093,7.83177191
"1625367_at",7.86032699,7.809076927,7.743483705,7.307616516,7.463163705,7.185957994,7.352784598,7.440654129,7.487017049,7.716936106,7.531642471,7.397577021,7.268240715,7.433200994,7.253990809
"1623487_at",9.49961515,9.611891912,9.609199883,9.457780233,9.638166431,9.269960675,9.267360487,9.348324013,9.296167334,9.547591432,9.503778886,9.330261056,9.084799158,8.969160364,9.231033325
"1624968_at",4.603505844,4.759697793,4.700474911,4.897957261,4.518441307,4.740665664,4.648059654,4.418852297,4.824428971,4.776562214,4.679321915,5.014702328,4.089316666,4.135324977,4.237253328
"1623910_at",5.946165622,5.944149943,5.865515239,6.319495333,6.45578198,6.336963835,8.276788522,8.62637915,9.19339434,6.118978545,5.956190203,5.85033198,6.04817939,6.388724805,6.168535102
"1627923_at",6.29629452,6.260302356,6.373688585,6.12318977,6.026840709,6.053384573,5.932160811,5.992303767,6.065511856,6.267516276,6.369357377,6.561242317,5.824316167,5.888841057,5.963894967
"1623904_a_at",6.20847526,6.788394166,6.153075019,5.405378067,5.198712407,5.206736709,6.401904185,6.348219452,6.20934956,5.889712025,6.064726548,5.860807814,6.089836763,6.067911025,6.398285638
"1634528_at",7.305527604,7.492081178,7.464922212,7.034589012,6.877048311,7.172535097,7.069565113,7.204118779,7.273945763,6.945100693,7.077454227,7.106292724,7.025492851,6.808102139,6.823729386
"1635597_at",9.140740806,9.0297452,8.95960181,9.250241342,9.32349045,9.24100354,8.879895064,8.869109721,8.866624173,9.188987036,9.217748776,9.189413837,9.160113625,9.264654206,9.313985248
"1626753_at",5.421768926,5.660877405,5.58055666,3.372302869,3.261000856,3.386192604,3.915154364,3.902331993,4.108093124,3.703769425,3.525938,4.485533603,3.772204882,4.154202317,3.893036278
"1632873_at",12.96291899,13.0174648,12.98292399,11.50335771,11.40412944,11.50421166,12.5849051,12.70370728,12.48070911,11.7828051,11.80418373,12.05817696,11.04745115,11.34285907,11.19611593
"1640828_at",6.215587006,6.50225902,6.518185293,5.529330153,5.236890164,5.40567003,5.447412752,5.609092915,6.246482131,6.344622765,6.252125424,6.738986893,5.964027853,6.184171531,5.763784789
"1632306_at",9.951427779,10.10485923,10.03585025,9.587797285,9.619909332,9.541999876,9.935257397,9.869877373,9.952126597,9.790191623,9.939849619,9.884417327,9.701989894,9.691285192,9.640640158
"1637743_at",9.154341386,8.491742736,9.058681529,9.432470109,9.052637016,8.986898701,8.538193289,8.772585999,8.683451537,8.926734354,8.319474017,8.834114695,8.569976174,8.966173282,8.541004896
"1637754_at",2.200655071,2.18997414,2.18997414,2.981649382,2.993352636,2.993352636,2.353742041,2.400791188,2.368365614,2.264016967,2.785322721,2.214709814,2.180394332,2.203793038,2.183572788
"1628684_at",3.403396494,3.588433844,3.558065101,3.113755387,3.258719711,2.752829565,3.175951237,3.175951237,3.137203406,3.553344767,3.519614146,3.588148772,3.849394318,3.79597669,3.796957397
"1624531_s_at",7.0708972,6.972567266,7.20277358,7.937018181,7.626167587,7.376673037,7.631179682,7.779132423,7.635374898,7.825494012,7.72983259,7.362798334,7.259236517,7.47894539,7.469968326
"1634434_at",8.229433223,8.276180226,8.228735901,7.993117436,7.76179182,8.009270971,8.05939747,8.16068225,8.146046226,8.190600088,8.224013149,8.149237833,7.889115128,7.840057839,8.000954176
"1623984_s_at",7.616644331,7.715522628,7.710869871,7.125950802,6.692795409,7.056465947,6.777863425,7.254668946,7.527813389,7.503535751,7.335496008,7.698420374,7.182095985,7.384162056,7.00050852
"1637319_at",5.906557208,6.257523437,6.209259271,6.306125244,5.98834591,6.305731031,5.802634335,5.944019063,5.888522953,5.990074761,6.066487112,6.013860436,6.446996294,6.179148795,6.364637707
"1636783_at",2.619214132,2.618494249,2.676038372,2.26921248,2.268935914,2.268935914,2.403556886,2.421374057,2.401684682,2.586684828,2.580330651,2.637825497,2.506350313,2.410062482,2.51495528
"1627647_at",8.485219855,8.866965458,8.971725279,8.710157865,8.620281757,8.898213799,9.050336991,8.930702112,8.546368429,8.698578984,8.868756235,8.88366268,8.571453328,8.332338547,8.705212305
"1629003_at",4.721784647,4.445936676,4.75695496,4.258571164,4.213155007,4.301252069,4.485502868,4.533605574,4.095834036,4.419387188,4.446091589,4.308701355,3.545781793,3.746384812,3.561643495
"1638848_at",7.593261651,7.713115288,7.66923396,7.020035221,6.919250017,7.007495783,7.813906182,7.611162921,7.702662962,7.130062463,7.212908878,7.035667931,7.185166833,6.97258662,6.94607772
"1627875_at",6.800590416,6.375086224,6.446734319,7.083914938,6.72115269,6.485443669,6.521173081,6.581394651,6.302373554,6.58021723,6.069496335,6.366685781,6.161770994,6.256450117,6.303907645
"1636378_a_at",9.884216431,10.31669488,10.30084387,9.87070851,9.660130381,9.730537742,10.12041508,10.00332604,10.06538862,9.631147876,9.848711399,9.71550748,9.656484468,9.405821237,9.587744979
"1632533_at",7.12315735,7.116813535,7.322826336,7.367797095,7.440812087,7.416682774,7.459907282,7.418932535,7.400077831,7.351202684,7.584656329,7.446557061,6.995617518,7.341038896,7.423418854
"1626077_s_at",5.906074848,5.899625652,6.084183056,5.519114755,5.140485085,5.35859603,5.136801757,5.23375489,5.250907977,5.534069735,5.277016935,6.19611079,5.24307264,5.537459887,5.342743992
"1625688_at",6.105930502,6.256916246,6.175569046,5.301664327,4.673233112,5.195929672,5.44797894,4.131242701,4.431344275,5.84143459,5.336208591,6.010995165,5.297535741,4.577586541,5.450127128
"1634454_at",8.336102129,8.665660035,8.702829394,7.813662678,7.49636811,7.558770181,7.815402039,7.643246394,8.078090447,8.329974025,8.382648472,8.996922216,8.098441345,8.334930657,7.910521331
"1633680_at",6.870643097,7.136074653,6.92554072,6.570244685,6.494744342,6.552671879,7.365211329,7.19651778,7.111747676,6.458025488,6.529189188,6.578760551,6.667220289,6.510148213,6.686675192
"1631242_at",10.69480023,10.83645086,10.90063994,10.9501136,10.95946398,10.94333001,10.60589751,10.49815288,10.36376504,10.75045017,10.9126873,10.81008691,10.66608444,10.51656206,10.56714663
"1628783_at",4.347689009,4.570754495,4.703721578,3.9198208,3.652235477,3.898671136,4.091008721,4.141451653,4.076549106,4.439387968,4.18144676,4.840749134,3.512519281,3.628118121,3.506854557
"1626022_at",7.093356008,7.192389977,7.321018548,6.775522067,6.467588626,6.968191517,8.005269981,7.888165151,7.750437365,7.193516954,6.906467988,7.224944737,6.626481279,6.357985915,6.842884191
"1632177_at",10.39132975,10.00373362,10.41638202,10.54609852,10.48138044,10.54154585,9.525750487,9.743128492,9.65308878,10.12753354,9.534968854,10.04991693,9.875398379,10.01225054,9.448833992
"1637444_s_at",7.236219195,7.183176458,7.108215736,7.210885882,7.290743794,7.220955479,7.549106297,7.522534736,7.801425072,7.317843025,7.285144549,7.588136137,7.443904386,7.506127551,7.23852707
"1626723_at",4.170359503,4.212133974,4.213144388,3.202167605,3.29909016,2.900737195,2.511739159,2.444299236,2.556195719,4.271103175,4.125607957,4.359822725,3.971408055,4.213476725,3.978143042
"1630318_at",9.649463779,9.658799896,9.60002376,10.64086192,10.52921336,10.63523398,9.570602864,9.62670357,9.512781251,10.68764323,10.74467663,10.75251717,10.49470884,10.65053996,10.58698588
"1632170_a_at",6.415252262,6.79022417,6.877429672,7.499030417,7.34883138,7.482759882,6.268619924,6.214713394,6.288607155,7.706525107,7.630148114,7.924540395,7.801995174,7.53424807,7.667043677
"1633349_at",10.33889061,10.22373727,10.33712662,11.36948604,11.26868992,11.33398488,10.27653936,10.1881276,10.14312789,11.33708155,11.35782847,11.35831715,11.25701254,11.38112536,11.38928314
"1633459_a_at",5.009739276,4.494190508,5.216824317,4.164211935,4.374817735,5.061640472,4.926569984,4.368303502,4.368303502,4.362584282,4.430531714,4.024492862,4.439465847,4.892593671,4.894717981
"1639855_at",7.411877806,7.712053868,7.64899677,6.263884764,6.233117939,6.281336582,7.435322525,7.487907386,7.512526282,6.589641936,6.360200568,6.497693551,6.331406002,6.333478572,6.460289347
"1626647_at",9.540629452,9.742339548,9.666446057,9.566963151,9.437746571,9.69253619,9.34833896,9.239001855,9.174955353,9.476032114,9.447259596,9.632580221,9.855627678,9.49433156,9.621835453
"1637008_at",10.68382448,9.758275919,10.16617429,7.804062968,7.994500031,7.715230228,10.66213276,11.11521764,11.11483799,8.29377497,7.966274475,7.988888878,7.982662651,7.764355907,7.76160954
"1636309_at",7.220386754,7.202336084,7.234582344,7.183022121,7.131086141,7.297032277,7.364719318,7.598535618,7.652739509,7.533470651,7.232245617,7.366449163,7.612057504,7.495158563,7.638607221
"1626639_a_at",4.713966291,4.579407332,4.660395902,4.204847919,3.988938908,4.200217087,4.377534763,4.658230071,4.371880946,4.713966291,4.713966291,5.042271819,4.767527993,5.285440486,4.745353293
"1626640_at",3.731658403,3.638012788,3.810628407,4.365431801,4.143711138,4.187437403,4.076365035,3.907738635,4.269058441,3.721881912,3.729646182,3.717112094,4.016719913,4.007561719,4.067741294
"1637691_at",7.699512711,8.052144411,7.782274692,8.148074639,7.690048344,8.067711446,7.913181245,7.862423054,7.594712989,7.855361257,8.11141812,7.934568421,8.047844724,7.893330785,8.038437533
"1632574_at",6.921482809,7.229280096,6.995516787,5.984409692,5.904969985,6.150614908,6.626738096,6.924261638,6.888934516,6.141004817,6.077510679,6.292912355,6.40353056,6.141464256,6.31053832
"1630886_at",5.171638559,5.241276602,5.142773029,5.584152646,5.376186232,5.694286484,4.797081812,4.762949648,4.734038532,5.509332316,5.173792897,5.784738378,5.548144938,5.284331948,5.389159275
"1636740_at",11.73753643,11.65262738,11.63422388,11.5864767,11.61539553,11.5672604,11.11562696,11.14156372,11.1478643,11.58570943,11.56044478,11.52693629,11.51090888,11.56247429,11.61364391
"1633126_at",8.846053463,9.072060856,9.002436412,9.119206495,9.102389257,8.863758822,8.149675459,8.22905119,8.120230232,9.178145627,9.129064958,8.850168788,8.75723055,8.758280025,8.880700762
"1634742_at",2.397498193,2.397498193,2.368566594,2.382548902,2.331261686,2.331261686,3.018548334,3.403126873,3.077995197,2.387233776,2.414605553,2.62960462,2.657289188,2.479427084,2.695124134
"1641606_s_at",8.543509698,8.553194837,8.51445011,8.447285273,8.381042407,8.513925165,7.938564257,8.262624538,8.20640985,8.420741107,8.369511724,8.542336693,8.257667089,8.029003974,8.098518508
"1635764_at",7.866591645,7.780123206,8.048408588,7.504046132,7.300350745,7.387523199,7.478673694,7.362082623,7.573457512,7.18960597,7.131217318,6.93387037,7.121361389,6.867680985,6.74420365
"1627043_at",9.111172113,9.178073151,9.243082694,8.776626117,8.917610318,8.800397139,8.736554293,8.880323712,9.005404688,9.098028329,8.964552023,8.898242026,9.008064887,8.684566307,8.751757456
"1627662_at",2.860651522,2.880143071,2.969437274,2.749836967,2.741951146,2.760435381,2.49796434,2.469678276,2.476073319,2.840033375,2.825702047,3.052307678,2.536616046,2.555985267,2.465391049
"1628670_at",2.625171429,2.617657375,2.617657375,2.710720238,2.710720238,2.713290148,2.535473445,2.674951115,2.659053751,2.872755453,3.638040341,3.164353881,3.164552326,2.652585251,2.916668293
"1636103_a_at",9.612516806,10.25954094,10.64858889,10.60923342,10.30750022,10.71609923,10.49266433,10.22918223,10.25423367,10.46818728,10.45829708,10.70994625,10.04741877,10.11284996,10.48749864
"1634685_at",6.031011603,6.13088334,5.964581025,6.366491252,6.274545165,6.7005483,5.878944051,6.066896062,6.030919577,6.174820095,5.527814768,5.696529838,6.423098812,6.131222909,6.452668656
